InstrumentId	Isin	Desc	CurrencyStr	Date
G1762	ES0377929015	TDA 25 B	EUR	20170914
G1806	XS0193406609	PARGN 7X B1B	EUR	20170914
G1789	XS0273894732	HARBM 7X C	EUR	20170914
G2218	US12668A3N35	CWALT 2005-72 A1	USD	20170914
G1816	US228819AA63	CRGT 2007-1 A1	USD	20170914
G2434	US64352VDL27	NCHET 2003-4 M2	USD	20170914
G2457	US92922FV215	WAMU 2005-AR9 X	USD	20170914
G1797	XS0284845343	LAMBD 2007-1X C2	EUR	20170914
G1736	XS0269736194	GSHAM 2006-2X F	EUR	20170914
G2204	US004375FA44	ACCR 2006-1 M4	USD	20170914
G1846	ES0312885025	BCJAF 6 B	EUR	20170914
G2249	US23303PAA84	DBARN 2007-AHM1 N1	USD	20170914
G1818	ES0310110020	BBVAP 3 B	EUR	20170914
G1862	IT0004095680	ARCOB 2006-1 B	EUR	20170914
G2512	US44927UAD37	ICEC 2012-1A INC	USD	20170914
G1768	IT0003963409	ITALF 2005-1 B	EUR	20170914
G2518	US68400XAY67	OOMLT 2002-6 A2	USD	20170914
G1813	XS0264193284	AIREM 2006-1X 2B2	EUR	20170914
G1814	XS0235420139	PARGN 10X B1A	GBP	20170914
G2374	US437690AE03	HMAC 2004-1 M4	USD	20170914
G2411	US46629MAF23	JPMCC 2006-LDP8 A4	USD	20170914
G2212	US16678RAS67	CCMFC 2004-1A A1	USD	20170914
G2449	US929321AA59	LBAHC 2006-9 N1	USD	20170914
G2453	US93363TAA07	WAMU 2006-AR11 1A	USD	20170914
G2479	US94985FAG37	WFALT 2007-PA2 2A1	USD	20170914
G2454	US898482AV64	TMFI 1997-1 B2	USD	20170914
G2482	US939346AF96	WMALT 2006-AR9 CX2P	USD	20170914
G1406	IT0003937486	SESTA 3 B	EUR	20170914
G1775	XS0215477869	CELF 2005-1X E1	EUR	20170914
G1871	XS0294757256	ECLIP 2007-1X C	GBP	20170914
G2244	US22545YAY77	CSMC 2007-C2 J	USD	20170914
G2187	US07387BBF94	BSCMS 2005-T20 F	USD	20170914
G1828	ES0339759047	TDCAM 4 C	EUR	20170914
G1843	ES0377952009	TDA 24 A1	EUR	20170914
G1848	ES0337710018	SANTM 3 A2	EUR	20170914
G2239	US240227AC21	DBARN 2007-OA4 N3	USD	20170914
G1819	XS0182690742	ATOM 2003-I B	EUR	20170914
G1291	XS0294990477	BACCH 2007-1 D	EUR	20170914
G1838	ES0379349014	CMBAN 1 B	EUR	20170914
G2178	US12668ABD63	CWALT 2005-46CB A20	USD	20170914
G2186	US70556MAB81	PALS 2000-1 A2	USD	20170914
G1761	ES0377929031	TDA 25 D	EUR	20170914
G2207	US17311QBN97	CGCMT 2007-C6 AJ	USD	20170914
G2215	US17310MAU45	CGCMT 2006-C5 G	USD	20170914
G2243	US22545YAW12	CSMC 2007-C2 H	USD	20170914
G2465	US86358EA894	SAIL 2006-1 A3	USD	20170914
G1866	XS0260784318	MAGEL 4 A	EUR	20170914
G2222	US12669UBV17	CWHL 2003-R2 B1	USD	20170914
G877	US80382SBP20	SAILN 2004-2A A	USD	20170914
G1785	IT0004231293	CORDR 4 C	EUR	20170914
G2442	US63859SAA69	NSTRN 2007-B A	USD	20170914
G2189	US07325NCX84	BAYV 2006-A 2A4	USD	20170914
G2408	US57644MAC73	MARS 2006-1CI N3	USD	20170914
G2251	US23245PAP62	CWALT 2006-OA22 CP	USD	20170914
G2209	US20047QAJ40	COMM 2006-C7 B	USD	20170914
G2217	US126680AV94	CWALT 2007-OA7 CP	USD	20170914
G2221	US12666QAA04	CWLN 2006-17 N	USD	20170914
G1847	ES0337648010	BTOC 2007-1 B	EUR	20170914
G2370	US41164NAC92	HARCH 2007-1A SUB	USD	20170914
G2473	US16678RGE18	CCMFC 2005-BA NIO	USD	20170914
G2432	US818813AN70	SHACK 2012-2A E	USD	20170914
G2514	US041239CD42	ARKLE 2010-2A 1A1	USD	20170914
G2477	US16678RGB78	CCMFC 2005-BA IO	USD	20170914
G2496	US12513YAH36	CD 2007-CD4 AMFX	USD	20170914
G1772	XS0161394324	ATLAM 1 A	EUR	20170914
G1802	XS0264192989	AIREM 2006-1X 2A1	EUR	20170914
G2202	US007625AE61	AABST 2004-5N NOTE	USD	20170914
G1817	XS0254988529	SWAN 2006-1E A3	EUR	20170914
G2478	US16678RFU68	CCMFC 2005-3A IO	USD	20170914
G2201	US04541GVJ83	ABSHE 2006-HE1 A3	USD	20170914
G2508	US23332UDR23	DSLA 2005-AR2 PO	USD	20170914
G1748	XS0297939059	NPTNO 2007-1 B1	EUR	20170914
G2203	US00764MED56	AABST 2004-6 N	USD	20170914
G1851	ES0347854004	IMPAS 4 A	EUR	20170914
G1900	US184586AB19	CLRLK 2006-1A INC	USD	20170914
G1282	ES0332233057	PAST 4 D	EUR	20170914
G1874	XS0275390416	THEAT 2007-2 D	GBP	20170914
G2517	US68389FDA93	OOMLT 2003-1 A2	USD	20170914
G1864	IT0003694145	ARGOM 2 C	EUR	20170914
G1888	XS0305170242	CRSM 12 A2	EUR	20170914
G2430	US75970JAU07	RAMC 2007-1 N	USD	20170914
G2373	US437690AD20	HMAC 2004-1 M3	USD	20170914
G2406	US57643QAE52	MARP 2005-2 1A1F	USD	20170914
G2423	US47233UAA16	JMAC 2010-R8 1A1	USD	20170914
G2433	US63860MAA62	NSTRN 2007-C A	USD	20170914
G2438	US760985UC34	RAMP 2003-RS3 AII	USD	20170914
G1889	AU300SAP8011	SAPP 2005-1E A2	AUD	20170914
G2448	US92927BAB80	WAMU 2007-OA6 1A1B	USD	20170914
G2456	US92922F7Y80	WAMU 2005-AR17 X	USD	20170914
G878	US92932YAA38	LBAHC 2006-8 N1	USD	20170914
G1831	ES0314209018	BBVAL 2007-1 A2	EUR	20170914
G1743	XS0287346976	CHAPE 2007 A1	EUR	20170914
G1796	XS0201883674	AIREM 2004-1X 3A2	EUR	20170914
G1824	ES0377977014	TDA 13 B1	EUR	20170914
G2246	US23332UEZ30	DSLA 2005-AR4 X2	USD	20170914
G2188	US40433JAA97	HOOTY 2014-1A A2	USD	20170914
G1899	US00174CAA18	AMMC 2006-6A SUB	USD	20170914
G1750	XS0334899944	NPTNO 2007-2X E	EUR	20170914
G2223	US126694WE44	CWHL 2006-HYB1 1A1	USD	20170914
G2236	US251510MN01	DBALT 2006-AB1 AX1	USD	20170914
T873	CA135087WV25	CAN 4 DEC31	CAD	20170914
G2252	US225470ZL00	CSMC 2006-2 6A8	USD	20170914
G2459	US92976BBY74	WBCMT 2005-C22 G	USD	20170914
G1844	ES0338451026	TDAI 2 C	EUR	20170914
G1878	US15132PAB94	CENTX 2005-10A SUB	USD	20170914
G2245	US22545YBA82	CSMC 2007-C2 K	USD	20170914
G2210	US16165AAD63	CFLX 2007-3 2A1	USD	20170914
G2237	US251510MP58	DBALT 2006-AB1 AX2	USD	20170914
G1773	XS0629957001	ALBA 2011-1 A2	GBP	20170914
G2516	US46630GAM78	JPMMT 2007-A1 4A1	USD	20170914
G1290	XS0184566130	GRAN 2004-1 3B	GBP	20170914
G1881	XS0251886833	DECO 8-C2X B	GBP	20170914
G2519	US12489WMT89	CBASS 2005-CB5 AV2	USD	20170914
G1283	ES0332233032	PAST 4 B	EUR	20170914
G1284	ES0332233040	PAST 4 C	EUR	20170914
G2327	US350844AE60	FOURC 2006-2A S2	USD	20170914
G2371	US41164UAD19	HVMLT 2007-3 2A1C	USD	20170914
G2384	US39700XAA63	GSAP 2005-6A N1	USD	20170914
G2427	US760985PS41	RAMP 2002-RS6 AII	USD	20170914
G2431	US818813AL15	SHACK 2012-2A D	USD	20170914
G1830	ES0338341003	UCI 14 A	EUR	20170914
G1774	XS0289351370	KNTYR 2007-1X E	EUR	20170914
G1835	ES0314209026	BBVAL 2007-1 B	EUR	20170914
G1842	ES0313548002	BFTH 8 A	EUR	20170914
G2476	US16678RFY80	CCMFC 2005-3A NIO	USD	20170914
G1293	US87331AAL89	TBRNA 2006-6A F1	USD	20170914
G1764	IT0004153695	LOCAT 2006-4 C	EUR	20170914
G1820	XS0182690668	ATOM 2003-I A	EUR	20170914
G1887	XS0299976323	ECLIP 2007-2X A	EUR	20170914
G1836	ES0370460034	BBVAP 6 C	EUR	20170914
G1765	ES0377954013	TDA 27 A2	EUR	20170914
G2183	US525170BW50	LABS 2004-1 M2	USD	20170914
G1854	ES0312378005	AYTH M3 A	EUR	20170914
G2219	US12668A5Y71	CWALT 2005-82 A2	USD	20170914
G2199	US07388RAL15	BSCMS 2007-PW15 C	USD	20170914
G2510	US12669GMV04	CWHL 2005-4 5X	USD	20170914
G2177	US02660LAB62	AHMA 2006-4 1A12	USD	20170914
G2389	US39678AAB26	GCCFC 2006-RR1 A2	USD	20170914
G2248	US23304KAC45	DBARN 2007-OA3 N3	USD	20170914
G2179	US02147CAF05	CWALT 2006-OA8 2A3	USD	20170914
G2421	US46625MZH59	JPMCC 2003-PM1A J	USD	20170914
G1793	XS0287015431	DALRA 3-X E	EUR	20170914
G1791	XS0298412841	AIREM 2007-1X 2A2	EUR	20170914
G1861	IT0004095672	ARCOB 2006-1 A	EUR	20170914
G1784	IT0004231319	CORDR 4 E	EUR	20170914
G2522	US86363NAC39	SAMI 2007-AR3 1A3	USD	20170914
G1855	ES0314148042	BBVAR 2007-2 B	EUR	20170914
G2405	US57643NAA00	MARS 2005-3CI N1	USD	20170914
G2407	US57644JAB61	MARS 2005-4CI N2	USD	20170914
G1746	US786354AA87	SAEC 11A A1A	USD	20170914
G2445	US92922FB647	WAMU 2004-AR13 A1B2	USD	20170914
G2447	US92925CBK71	WAMU 2005-AR19 X	USD	20170914
G2450	US933638AD07	WAMU 2006-AR19 2A	USD	20170914
G2474	US16678RFV42	CCMFC 2005-4A IO	USD	20170914
G2511	XS0201262309	MONAS 2004-I A2	EUR	20170914
G1790	XS0336207567	NOVA 4 A	EUR	20170914
G1837	ES0347862007	IMPAS 3 A	EUR	20170914
G2176	US12632QAZ63	COMM 2014-CR18 AM	USD	20170914
G2196	US059500AH10	BACM 2006-3 B	USD	20170914
G1821	XS0194464763	RMAC 2004-NS2X A2B	USD	20170914
G1766	ES0377929007	TDA 25 A	EUR	20170914
G1804	XS0217568061	AIREM 2005-1X 2A2	EUR	20170914
G1744	XS0808637051	SAEC 12 A2	EUR	20170914
G1782	XS0179679328	CHAPE 2003-I A	EUR	20170914
G2184	US12489WLG77	CBASS 2005-CB3 M3	USD	20170914
G2205	US00252FDD06	AMIT 2005-4 B2	USD	20170914
G2451	US933635AA29	WAMU 2007-OA2 1A	USD	20170914
G2505	US92922F2Q02	WAMU 2005-AR11 X	USD	20170914
G2418	US525170CG91	LABS 2005-1 A	USD	20170914
G2572	US3137ANL291	FHR 4024 PA	USD	20170914
G1872	XS0294756449	ECLIP 2007-1X A	GBP	20170914
G1788	XS0306980375	HARBM PR3X C	EUR	20170914
G2507	US41161MAK62	HVMLT 2006-5 PO2	USD	20170914
G1873	XS0294355374	THEAT 2007-1 D	GBP	20170914
G1285	XS0222684655	MAGEL 3 A	EUR	20170914
G1749	XS0334900205	NPTNO 2007-2X F	EUR	20170914
G2388	US396789KK45	GCCFC 2005-GG3 K	USD	20170914
G2409	US59022HED08	MLMT 2004-KEY2 J	USD	20170914
G2441	US617453AG05	MSC 2006-IQ11 J	USD	20170914
G2455	US929766QV82	WBCMT 2004-C11 A5	USD	20170914
G1859	IT0004158249	SESTA 4 C1	EUR	20170914
G1834	ES0313956007	BBVAC 2006-2 A	EUR	20170914
G2513	US75156UAB35	RAMP 2006-RZ2 A2	USD	20170914
G2452	US94984TAM18	WFALT 2007-PA1 A12	USD	20170914
G1860	IT0004158264	SESTA 4 C2	EUR	20170914
G1777	XS0173039610	FAB 2003-1 A3E	EUR	20170914
G1829	ES0313270029	BFTH 13 B	EUR	20170914
G1294	US38741YDF34	GRANM 2007-1 2A1	USD	20170914
G1405	XS0303902968	CIT11 3 A2	EUR	20170914
G2185	US59022KAG04	MLMT 2006-C2 AJ	USD	20170914
G1907	XS0245767529	BKSTE 2006-1 C	EUR	20170914
G1845	ES0338058037	SANTM 2 C	EUR	20170914
G2198	US07388RAK32	BSCMS 2007-PW15 B	USD	20170914
G1825	ES0338448014	TDAC 1 B	EUR	20170914
G2206	US17311QBK58	CGCMT 2007-C6 A4	USD	20170914
G2224	US126694NA23	CWHL 2005-26 PO	USD	20170914
G2240	US240227AD04	DBARN 2007-OA4 N4	USD	20170914
G2410	US46632HAD35	JPMCC 2007-LD12 A4	USD	20170914
G2509	US23332UCG76	DSLA 2004-AR4 X2	USD	20170914
G2458	US92976BBN10	WBCMT 2005-C22 A4	USD	20170914
G2463	US8635725N91	ARC 2001-BC1 A1	USD	20170914
G1858	IT0004158165	SESTA 4 B	EUR	20170914
G2524	US92329JAC36	VENTR 2012-12A B1	USD	20170914
G1895	XS0246471881	DECO 7-E2X F	EUR	20170914
G1770	ES0377930005	TDA 28 A	EUR	20170914
G2559	US803168AA11	SRANC 2013-1A A1A	USD	20170914
G2375	US437690AF77	HMAC 2004-1 M5	USD	20170914
G2387	US396789KH16	GCCFC 2005-GG3 J	USD	20170914
G1747	XS0297939133	NPTNO 2007-1 C	EUR	20170914
G1808	XS0264193797	AIREM 2006-1X 2C2	EUR	20170914
G2515	US818813AA59	SHACK 2012-2A A1	USD	20170914
G1812	XS0272296897	MANSD 2006-1X A2	GBP	20170914
G2208	US20779MAS70	CVSC 2006-3A NOTE	USD	20170914
T979	DE0001030526	DBRE 1.75 04/20	EUR	20170914
T980	DE0001134922	DBR 6.25 01/24	EUR	20170914
T982	DE0001135069	DBR 5.625 01/28	EUR	20170914
T981	DE0001135044	DBR 6.5 07/27	EUR	20170914
T983	DE0001135085	DBR 4.75 07/28	EUR	20170914
T985	DE0001135176	DBR 5.50 01/31	EUR	20170914
T986	DE0001135226	DBR 4.75 07/34	EUR	20170914
T987	DE0001135275	DBR 4.0 01/37	EUR	20170914
T989	DE0001135325	DBR 4.25 07/39	EUR	20170914
T991	DE0001135341	DBR 4.0 01/18	EUR	20170914
T992	DE0001135358	DBR 4.25 07/18	EUR	20170914
T993	DE0001135366	DBR 4.75 07/40	EUR	20170914
T984	DE0001135143	DBR 6.25 01/30	EUR	20170914
T866	CA135087UL60	CAN 4 DEC21	CAD	20170914
A2732	US3133MVEN91	C AGY FBMV 21218	USD	20170914
T994	DE0001135374	DBR 3.75 01/19	EUR	20170914
T995	DE0001135382	DBR 3.5 07/19	EUR	20170914
T996	DE0001135390	DBR 3.25 01/20	EUR	20170914
T1014	DE0001142594	BUND CPN JAN26	EUR	20170914
T997	DE0001135408	DBR 3 04/07/20	EUR	20170914
T998	DE0001142008	BUND PRINC JAN24	EUR	20170914
T999	DE0001142032	BUND PRINC JUL27	EUR	20170914
T1001	DE0001142073	BUND PRINC JUL28	EUR	20170914
T1000	DE0001142057	BUND PRINC JAN28	EUR	20170914
T1002	DE0001142131	BUND PRINC JAN30 A	EUR	20170914
T1004	DE0001142214	BUND PRINC JUL34	EUR	20170914
T1006	DE0001142511	BUND CPN JAN18	EUR	20170914
T1007	DE0001142529	BUND CPN JAN19	EUR	20170914
T1008	DE0001142537	BUND CPN JAN20	EUR	20170914
T1009	DE0001142545	BUND CPN JAN21	EUR	20170914
T1010	DE0001142552	BUND CPN JAN22	EUR	20170914
T1011	DE0001142560	BUND CPN JAN23	EUR	20170914
T1012	DE0001142578	BUND CPN JAN24 A	EUR	20170914
T1013	DE0001142586	BUND CPN JAN25	EUR	20170914
T1003	DE0001142164	BUND 0 JAN31	EUR	20170914
T1015	DE0001142602	BUND CPN JAN27	EUR	20170914
T1017	DE0001142628	BUND 0 JAN29	EUR	20170914
T1018	DE0001142636	BUND 0 JAN30	EUR	20170914
T1019	DE0001142644	BUND 0 JAN31 A	EUR	20170914
T1021	DE0001143212	BUND CPN JUL18	EUR	20170914
T1022	DE0001143220	BUND CPN JUL19	EUR	20170914
T1023	DE0001143238	BUND CPN JUL20	EUR	20170914
T1024	DE0001143246	BUND CPN JUL21	EUR	20170914
T1025	DE0001143253	BUND CPN JUL22	EUR	20170914
T1026	DE0001143261	BUND CPN JUL23	EUR	20170914
T1027	DE0001143279	BUND CPN JUL24	EUR	20170914
T1016	DE0001142610	BUND CPN JAN28 A	EUR	20170914
T1028	DE0001143287	BUND CPN JUL25	EUR	20170914
T2620	912828ST8	T 1_1/4_04/19	USD	20170914
T2636	912828RR3	T 2_11/21	USD	20170914
T2649	912810QW1	T 3_05/42	USD	20170914
T2674	912828UL2	T 7_YEAR	USD	20170914
T2679	912810EB0	T 9_11/18	USD	20170914
T2804	US912828JH40	T 4_08/18	USD	20170914
T2932	US912810EB09	UST 9 NOV18	USD	20170914
T2908	US695112AF96	UST 3 OCT32	USD	20170914
T3012	US912810FS25	TIPS_2_01/26	USD	20170914
B2049	TRIEURALL2B	TRIEURALL2B	EUR	20170914
B2050	TRIEURALL3A	TRIEURALL3A	EUR	20170914
B2051	TRIEURALL3B	TRIEURALL3B	EUR	20170914
B2052	TRIEURALLO	TRIEURALLO	EUR	20170914
B2053	TRIEURCOR	TRIEURCOR	EUR	20170914
B2054	TRIEURCOR1A	TRIEURCOR1A	EUR	20170914
B2055	TRIEURCOR1B	TRIEURCOR1B	EUR	20170914
B2056	TRIEURCOR2A	TRIEURCOR2A	EUR	20170914
B2057	TRIEURCOR2B	TRIEURCOR2B	EUR	20170914
B2058	TRIEURCOR3A	TRIEURCOR3A	EUR	20170914
B2059	TRIEURCOR3B	TRIEURCOR3B	EUR	20170914
B2060	TRIEURCORO	TRIEURCORO	EUR	20170914
B2061	TRIEURSUP	TRIEURSUP	EUR	20170914
B2062	TRIEURSUP1A	TRIEURSUP1A	EUR	20170914
B2063	TRIEURSUP2A	TRIEURSUP2A	EUR	20170914
B2064	TRIEURSUP3A	TRIEURSUP3A	EUR	20170914
B2081	TRIGBPCOR1A	TRIGBPCOR1A	GBP	20170914
B2065	TRIEURSUP3B	TRIEURSUP3B	EUR	20170914
B2066	TRIEURSUPO	TRIEURSUPO	EUR	20170914
B2067	TRIGBPAGY	TRIGBPAGY	GBP	20170914
B2068	TRIGBPAGY1A	TRIGBPAGY1A	GBP	20170914
B2069	TRIGBPAGY2A	TRIGBPAGY2A	GBP	20170914
B2070	TRIGBPAGY3A	TRIGBPAGY3A	GBP	20170914
B2071	TRIGBPAGYO	TRIGBPAGYO	GBP	20170914
B2072	TRIGBPALL	TRIGBPALL	GBP	20170914
B2073	TRIGBPALL1A	TRIGBPALL1A	GBP	20170914
B2074	TRIGBPALL1B	TRIGBPALL1B	GBP	20170914
B2075	TRIGBPALL2A	TRIGBPALL2A	GBP	20170914
B2076	TRIGBPALL2B	TRIGBPALL2B	GBP	20170914
B2077	TRIGBPALL3A	TRIGBPALL3A	GBP	20170914
B2078	TRIGBPALL3B	TRIGBPALL3B	GBP	20170914
B2079	TRIGBPALLO	TRIGBPALLO	GBP	20170914
B2080	TRIGBPCOR	TRIGBPCOR	GBP	20170914
B2113	TRIJPYCOR3B	TRIJPYCOR3B	JPY	20170914
B2082	TRIGBPCOR1B	TRIGBPCOR1B	GBP	20170914
B2083	TRIGBPCOR2A	TRIGBPCOR2A	GBP	20170914
B2084	TRIGBPCOR2B	TRIGBPCOR2B	GBP	20170914
B2085	TRIGBPCOR3A	TRIGBPCOR3A	GBP	20170914
B2086	TRIGBPCOR3B	TRIGBPCOR3B	GBP	20170914
B2087	TRIGBPCORO	TRIGBPCORO	GBP	20170914
B2088	TRIGBPSUP	TRIGBPSUP	GBP	20170914
B2089	TRIGBPSUP1A	TRIGBPSUP1A	GBP	20170914
B2090	TRIGBPSUP2A	TRIGBPSUP2A	GBP	20170914
B2091	TRIGBPSUP3A	TRIGBPSUP3A	GBP	20170914
B2092	TRIGBPSUP3B	TRIGBPSUP3B	GBP	20170914
B2093	TRIGBPSUPO	TRIGBPSUPO	GBP	20170914
B2094	TRIJPYAGY	TRIJPYAGY	JPY	20170914
B2095	TRIJPYAGY1A	TRIJPYAGY1A	JPY	20170914
B2096	TRIJPYAGY2A	TRIJPYAGY2A	JPY	20170914
B2097	TRIJPYAGY3A	TRIJPYAGY3A	JPY	20170914
B2098	TRIJPYAGYO	TRIJPYAGYO	JPY	20170914
B2099	TRIJPYALL	TRIJPYALL	JPY	20170914
B2100	TRIJPYALL1A	TRIJPYALL1A	JPY	20170914
B2101	TRIJPYALL1B	TRIJPYALL1B	JPY	20170914
B2102	TRIJPYALL2A	TRIJPYALL2A	JPY	20170914
B2103	TRIJPYALL2B	TRIJPYALL2B	JPY	20170914
B2104	TRIJPYALL3A	TRIJPYALL3A	JPY	20170914
B2105	TRIJPYALL3B	TRIJPYALL3B	JPY	20170914
B2106	TRIJPYALLO	TRIJPYALLO	JPY	20170914
B2107	TRIJPYCOR	TRIJPYCOR	JPY	20170914
B2108	TRIJPYCOR1A	TRIJPYCOR1A	JPY	20170914
B2109	TRIJPYCOR1B	TRIJPYCOR1B	JPY	20170914
B2110	TRIJPYCOR2A	TRIJPYCOR2A	JPY	20170914
B2111	TRIJPYCOR2B	TRIJPYCOR2B	JPY	20170914
B2112	TRIJPYCOR3A	TRIJPYCOR3A	JPY	20170914
B2006	TPY000000011	TRIPARTY EUR SET4	EUR	20170914
B2008	TRICHFAGY	TRICHFAGY	CHF	20170914
B2114	TRIJPYCORO	TRIJPYCORO	JPY	20170914
B2115	TRIJPYGOV1A	TRIJPYGOV1A	JPY	20170914
B2116	TRIJPYGOV2A	TRIJPYGOV2A	JPY	20170914
B2117	TRIJPYGOV3A	TRIJPYGOV3A	JPY	20170914
B2118	TRIJPYGOVO	TRIJPYGOVO	JPY	20170914
B2119	TRIJPYGOVT	TRIJPYGOVT	JPY	20170914
B2120	TRIJPYSUP	TRIJPYSUP	JPY	20170914
B2121	TRIJPYSUP1A	TRIJPYSUP1A	JPY	20170914
B2122	TRIJPYSUP2A	TRIJPYSUP2A	JPY	20170914
B2123	TRIJPYSUP3A	TRIJPYSUP3A	JPY	20170914
B2124	TRIJPYSUP3B	TRIJPYSUP3B	JPY	20170914
B2125	TRIJPYSUPO	TRIJPYSUPO	JPY	20170914
B2126	TRIUSDAB	TRIUSDAB	USD	20170914
B2127	TRIUSDAG	TRIUSDAG	USD	20170914
B2128	TRIUSDAGY	TRIUSDAGY	USD	20170914
B2129	TRIUSDAGY1A	TRIUSDAGY1A	USD	20170914
B2130	TRIUSDAGY2A	TRIUSDAGY2A	USD	20170914
B2131	TRIUSDAGY3A	TRIUSDAGY3A	USD	20170914
B2132	TRIUSDAGYO	TRIUSDAGYO	USD	20170914
B2133	TRIUSDALL	TRIUSDALL	USD	20170914
B2134	TRIUSDALL1A	TRIUSDALL1A	USD	20170914
B2135	TRIUSDALL1B	TRIUSDALL1B	USD	20170914
B2136	TRIUSDALL2A	TRIUSDALL2A	USD	20170914
B2137	TRIUSDALL2B	TRIUSDALL2B	USD	20170914
B2138	TRIUSDALL3A	TRIUSDALL3A	USD	20170914
B2139	TRIUSDALL3B	TRIUSDALL3B	USD	20170914
B2140	TRIUSDALLO	TRIUSDALLO	USD	20170914
B2141	TRIUSDCOR	TRIUSDCOR	USD	20170914
B2142	TRIUSDCOR1A	TRIUSDCOR1A	USD	20170914
B2143	TRIUSDCOR1B	TRIUSDCOR1B	USD	20170914
B2144	TRIUSDCOR2A	TRIUSDCOR2A	USD	20170914
B2145	TRIUSDCOR2B	TRIUSDCOR2B	USD	20170914
B2146	TRIUSDCOR3A	TRIUSDCOR3A	USD	20170914
B2147	TRIUSDCOR3B	TRIUSDCOR3B	USD	20170914
B2148	TRIUSDCORO	TRIUSDCORO	USD	20170914
B2149	TRIUSDDUMMY	TRIUSDDUMMY	USD	20170914
B2150	TRIUSDHYCO	TRIUSDHYCO	USD	20170914
B1981	TRIEURGOV1A	TRIEURGOV1A	EUR	20170914
B1982	TRIEURGOV2A	TRIEURGOV2A	EUR	20170914
B1983	TRIEURGOV3A	TRIEURGOV3A	EUR	20170914
B1984	TRIEURGOVO	TRIEURGOVO	EUR	20170914
B1985	TRIEURGOVT	TRIEURGOVT	EUR	20170914
B1986	TRIGBPGOV1A	TRIGBPGOV1A	GBP	20170914
B1987	TRIGBPGOV2A	TRIGBPGOV2A	GBP	20170914
B1988	TRIGBPGOV3A	TRIGBPGOV3A	GBP	20170914
B1989	TRIGBPGOVO	TRIGBPGOVO	GBP	20170914
B1990	TRIGBPGOVT	TRIGBPGOVT	GBP	20170914
B1991	TRIUSDGOV1A	TRIUSDGOV1A	USD	20170914
B1992	TRIUSDGOV2A	TRIUSDGOV2A	USD	20170914
B1993	TRIUSDGOV3A	TRIUSDGOV3A	USD	20170914
B1994	TRIUSDGOVO	TRIUSDGOVO	USD	20170914
B1995	TRIUSDGOVT	TRIUSDGOVT	USD	20170914
B1996	TPY000000001	TPY EUR CORP A-	EUR	20170914
B1997	TPY000000002	TPY EUR CORP AA-	EUR	20170914
B1998	TPY000000003	TPY EUR GOVT AA-	EUR	20170914
B1999	TPY000000004	TPY EUR SUPRA AA-	EUR	20170914
B2000	TPY000000005	TPY EUR CORP B-	EUR	20170914
B2001	TPY000000006	TPY EUR SUPRA BBB	EUR	20170914
B2002	TPY000000007	TPY EUR CORP BBB-	EUR	20170914
B2003	TPY000000008	TRIPARTY EUR SET1	EUR	20170914
B2004	TPY000000009	TRIPARTY EUR SET2	EUR	20170914
B2005	TPY000000010	TRIPARTY EUR SET3	EUR	20170914
B2007	TPY000000012	TRIPARTY EUR SET5	EUR	20170914
B2009	TRICHFAGY1A	TRICHFAGY1A	CHF	20170914
B2010	TRICHFAGY2A	TRICHFAGY2A	CHF	20170914
B2011	TRICHFAGY3A	TRICHFAGY3A	CHF	20170914
B2012	TRICHFAGYO	TRICHFAGYO	CHF	20170914
B2013	TRICHFALL	TRICHFALL	CHF	20170914
B2014	TRICHFALL1A	TRICHFALL1A	CHF	20170914
B2015	TRICHFALL1B	TRICHFALL1B	CHF	20170914
B2016	TRICHFALL2A	TRICHFALL2A	CHF	20170914
B2017	TRICHFALL2B	TRICHFALL2B	CHF	20170914
B2018	TRICHFALL3A	TRICHFALL3A	CHF	20170914
B2019	TRICHFALL3B	TRICHFALL3B	CHF	20170914
B2020	TRICHFALLO	TRICHFALLO	CHF	20170914
B2021	TRICHFCOR	TRICHFCOR	CHF	20170914
B2022	TRICHFCOR1A	TRICHFCOR1A	CHF	20170914
B2023	TRICHFCOR1B	TRICHFCOR1B	CHF	20170914
B2024	TRICHFCOR2A	TRICHFCOR2A	CHF	20170914
B2025	TRICHFCOR2B	TRICHFCOR2B	CHF	20170914
B2026	TRICHFCOR3A	TRICHFCOR3A	CHF	20170914
B2027	TRICHFCOR3B	TRICHFCOR3B	CHF	20170914
B2028	TRICHFCORO	TRICHFCORO	CHF	20170914
B2029	TRICHFGOV1A	TRICHFGOV1A	CHF	20170914
B2030	TRICHFGOV2A	TRICHFGOV2A	CHF	20170914
B2031	TRICHFGOV3A	TRICHFGOV3A	CHF	20170914
B2032	TRICHFGOVO	TRICHFGOVO	CHF	20170914
B2033	TRICHFGOVT	TRICHFGOVT	CHF	20170914
B2034	TRICHFSUP	TRICHFSUP	CHF	20170914
B2035	TRICHFSUP1A	TRICHFSUP1A	CHF	20170914
B2036	TRICHFSUP2A	TRICHFSUP2A	CHF	20170914
B2037	TRICHFSUP3A	TRICHFSUP3A	CHF	20170914
B2038	TRICHFSUP3B	TRICHFSUP3B	CHF	20170914
B2039	TRICHFSUPO	TRICHFSUPO	CHF	20170914
B2040	TRIEURAGY	TRIEURAGY	EUR	20170914
B2041	TRIEURAGY1A	TRIEURAGY1A	EUR	20170914
B2042	TRIEURAGY2A	TRIEURAGY2A	EUR	20170914
